"Date","volume","tdc_gross"
2013-05-08,"1000",0.841779477715705
2013-05-08,"15",0.079883605336368
2013-05-08,"20",0.0669337419350292
2013-05-08,"25",0.0846973948880886
2013-05-08,"35",0.183030033271645
2013-05-08,"5",0.0293841054659865
2013-05-09,"10",0.0417353455355151
2013-05-09,"1000",0.796393878280795
2013-05-09,"15",0.0763707631689176
2013-05-09,"20",0.0639217592206983
2013-05-09,"25",0.0813958297635851
2013-05-09,"35",0.17473927033708
2013-05-09,"5",0.0284274194972974
2013-05-10,"10",0.0411710301143998
2013-05-10,"1000",0.795695883785684
2013-05-10,"15",0.0758857903167058
2013-05-10,"20",0.0634588381070327
2013-05-10,"25",0.0819242016901752
2013-05-10,"35",0.173547623164043
2013-05-10,"5",0.02701933660436
2013-05-11,"10",0.0390603242067441
2013-05-11,"1000",0.744804037747544
2013-05-11,"15",0.0698718049811745
2013-05-11,"20",0.0599629661063571
2013-05-11,"25",0.0775066427967733
2013-05-11,"35",0.16427029881586
2013-05-11,"5",0.0257287998659517
2013-05-12,"10",0.0391267835656723
2013-05-12,"1000",0.743377959004669
2013-05-12,"15",0.069748789582655
2013-05-12,"20",0.0599139788033021
2013-05-12,"25",0.0790126962886586
2013-05-12,"35",0.161877038193728
2013-05-12,"5",0.0257916963152238
2013-05-13,"10",0.0322994611218662
2013-05-13,"1000",0.578665622687236
2013-05-13,"15",0.0565824674411043
2013-05-13,"20",0.0483196531479982
2013-05-13,"25",0.0638729122320206
2013-05-13,"35",0.131191688945074
2013-05-13,"5",0.0216342363521582
2013-05-14,"10",0.0382381548014213
2013-05-14,"1000",0.731284263627061
2013-05-14,"15",0.0689883766246952
2013-05-14,"20",0.0589699338067183
2013-05-14,"25",0.0770784959055039
2013-05-14,"35",0.159583960071491
2013-05-14,"5",0.0251864529478916
2013-05-15,"10",0.0349977664929577
2013-05-15,"1000",0.6775279536045
2013-05-15,"15",0.0636762214987215
2013-05-15,"20",0.054354289938961
2013-05-15,"25",0.072039740735145
2013-05-15,"35",0.147437772583741
2013-05-15,"5",0.0230213696467739
2013-05-16,"10",0.0415934925249233
2013-05-16,"1000",0.792175716839265
2013-05-16,"15",0.0742679976640177
2013-05-16,"20",0.0651169944275987
2013-05-16,"25",0.0852675367668343
2013-05-16,"35",0.169676685295724
2013-05-16,"5",0.0283429466294366
2013-05-17,"10",0.0413547363175108
2013-05-17,"1000",0.816955715616742
2013-05-17,"15",0.0761610635768282
2013-05-17,"20",0.0661281043181845
2013-05-17,"25",0.0855166326719897
2013-05-17,"35",0.17316075328379
2013-05-17,"5",0.0289287179350243
2013-05-18,"10",0.036347464446708
2013-05-18,"1000",0.741673478883866
2013-05-18,"15",0.0686199562709022
2013-05-18,"20",0.059646563706779
2013-05-18,"25",0.0773894249392192
2013-05-18,"35",0.156400980988834
2013-05-18,"5",0.0270971400415267
2013-05-19,"10",0.0349397044416499
2013-05-19,"1000",0.720611485502042
2013-05-19,"15",0.0663977427463547
2013-05-19,"20",0.0587064320431734
2013-05-19,"25",0.0732269830410588
2013-05-19,"35",0.151263119738273
2013-05-19,"5",0.0268792366559135
2013-05-20,"10",0.0326378889625699
2013-05-20,"1000",0.666435415369191
2013-05-20,"15",0.0630342748706014
2013-05-20,"20",0.054430130731175
2013-05-20,"25",0.0682365173633243
2013-05-20,"35",0.138244895362759
2013-05-20,"5",0.0259902509134219
2013-05-21,"10",0.0371816588817137
2013-05-21,"1000",0.747313909776904
2013-05-21,"15",0.069919037373842
2013-05-21,"20",0.0620387904301889
2013-05-21,"25",0.0756684136877373
2013-05-21,"35",0.152980544269092
2013-05-21,"5",0.0314407695257439
